300234067276150;1501684
300234065748790;1501613
63997380;1301517
12837;2100578
300234065706160;6102505
627;4902895
8547;3901271
65883;1901932
300234063250220;3201514
6799_iridium;5903327
300234066436900;6202617
300234011474100;4400617
300234066570340;1701645
300234066515680;4101769
288681;4901808
102370;6900748
52811;1900562
52810;4900687
300234066415920;6301542
72188;3300683
26566;4900157
63254830;1401526
126463;2901576
126462;2901575
126461;2901574
126460;2901573
109318;4300517
8296;5902374
2339273;1500641
92886;4400919
92887;4400922
92884;4400941
92885;4100987
397;4902148
46131;6300985
395;2902528
394;2902527
59735;6100816
398;2902531
72183;7100575
92888;6901154
92889;1901652
59737;6100818
567300;2902263
59739;6100820
93139;2901194
93138;2901193
66020100;3401629
93135;2901190
93134;2901189
93137;2901192
93136;2901191
93131;2901186
93130;2901185
93133;2901188
93132;2901187
4012341690;6200518
300234065621410;4701716
75288;1400929
75287;3300676
75286;3300672
75285;3300635
75284;3300885
75283;1400550
75281;3300884
75280;3300510
9421159;5400825
300234061479400;2301517
66314450;4401883
41062;3200669
300234066435340;5401695
9421150;5100829
9421152;5100850
9421155;1400901
9421154;5100835
9421157;5100852
300234064821510;4301512
57667;6900913
63995830;2301526
25858;6500565
25984;2900792
66413950;4402547
lovbio084d;6901765
52107;1900470
52106;1900469
300234010825640;6400524
52109;3900387
52108;1900471
300234063947770;4301517
141843;2902693
300234062322970;1401506
63513580;4201511
300234068245260;4402597
64838000;5401552
11091810;1300665
300234011599570;6200536
36977_1;3300611
66616920;1601621
09222;3300560
60617560;3201816
57081;4900627
57080;4900634
57083;4900635
57082;4900628
9320589;5200835
70321_1;4200550
300234064707830;3901953
66318040;6102599
300234062425000;2300972
9320581;5200807
300234065718150;4401895
9320585;5200852
9918880;5100669
15709;2300600
66911850;5102698
91954;1901005
6810;5902324
300234065716420;6203582
300234064877060;1701541
6814;3900781
15706;2300950
102369;6900747
9757;5904679
9755;5904769
9754;5904666
9752;5904694
9750;5904845
9759;5904664
9758;5904689
300234061771590;7100245
24144;7900085
37300;4100990
91953;1901462
37302;4400833
f8479;5902464
91952;1900997
KQ0200062098;2101734
300234063713630;2200643
473740;3901598
300234063940920;4101532
112238;5904210
112235;5904208
112234;5904209
112237;2901669
112236;4900957
112231;5904874
112230;4900949
112233;2901672
112232;2901668
63247560;4601526
60381710;5601623
11848;4100520
79408;5902073
66719300;3401625
82388;6900947
300234063940690;4401799
67548560;6202687
11028150;4400610
94337;4901479
11345100;6200711
67379;5600532
67374;5901643
67370;5901192
67371;5901628
300234063512950;1601609
67373;5901630
7712336;1200336
300234010055120;5600934
64700740;3401511
300234010828150;6200514
41092_1;5200917
73389;4800665
300234068240640;5401717
300234067278130;1501691
7567;5904182
64706740;3201538
7562;6903273
300234002339232;7400542
300234002339234;1700669
7561;5903700
111955;2901428
111954;2901427
111957;2901429
10302890;1400536
111951;2901426
111950;2901418
111953;2901455
300234064803180;1601544
374554;5903758
9011894;3200550
374553;5903764
9011891;3200548
113905;6900895
145771;5600907
145772;5500966
145773;5600908
145774;1600564
145776;4100687
145778;5100817
145779;1600563
132664;6902683
23267;1900459
101703;5600568
132667;3300950
132660;3300680
101704;5600555
23260;5900090
101706;5600557
101709;5600562
9525584;3300946
9525587;3300943
9525586;3300909
132668;3300690
132669;3300691
300534060522490;5201718
9525582;3300945
109275;1700666
109277;3300647
300234066912760;5102725
109270;5600907
109279;5300569
109278;1700660
300234062859830;4601501
300234067207570;5501734
101949;7100580
42926;1901320
300234065760010;5501567
50034;2900817
73445;4400706
73444;4400705
73443;4400704
49568;4300905
300234064808090;2101544
62411680;5300581
63474590;5301506
140850;6901719
140851;6901720
300234060352020;5102792
920890;3901490
300234066316870;4301614
81998;3200611
81999;2200593
81990;5200514
81991;5100643
81992;1500634
81993;3200558
81994;4400552
81995;3200613
81996;2300688
81997;2300684
42810;6200573
42811;4400773
42812;4400617
42814;7100691
42815;4400765
34051;5100920
lovbio044b;6901485
7711150;5100808
63476660;3201509
5055;5901337
5056;5901348
5057;1900412
5050;4900356
5051;4900357
5052;5901060
5053;1900411
38569;4100957
88671;1100908
64823180;5401574
F0245;3901517
300234065612430;6102526
38562;1900081
38564;6900458
860132;6901278
300234060426520;4601776
300234060943970;1100926
300234068247960;5102754
300025010128510;4800739
9909080;2300926
300034062729290;1601513
66439380;1601657
18895;4300525
65607540;1401668
300234011470040;6400623
300234066571030;1701648
64823450;5401578
10423110;1600540
360811;3901848
44221;6901261
44220;6901260
44223;6901263
44222;6901262
66715090;6202656
44224;6901264
006013;5902457
18768;5100620
89949;2100890
89948;2100549
006017;5902521
006016;5902520
89943;3100516
5318_1;4800528
89941;3100518
89940;3100506
108845;5903897
108844;5903969
18767;5100617
89944;7100692
41540;3300583
41547;3300595
41546;1600521
41545;1600556
41544;5100973
8535;5905863
41549;1600527
300234064908860;4201513
300234011541170;6200683
83632;6100940
94137;2200703
133341;4400511
11540090;6200501
39218_1;5100950
62550980;3200713
28023;7900157
67246660;3201747
300234063993420;5201555
28022;7900158
300234063897830;2301573
66432250;4601678
456600058;2300491
68247260;5102732
65510610;6102512
5311_1;4800523
10137040;4400605
3004800537;4800537
136109;6901612
44910;1900421
300234011478130;6300638
46182;4900559
64766670;5201628
300234066307460;5401679
300234064760600;3201583
46180;6900901
65412660;4101590
46181;4900554
46186;4900563
46187;4900560
300234065519820;4401807
62720290;1601514
46184;4900573
66317380;6102589
82963;4901092
63841660;1301532
63264740;6203505
73326;6100668
73322;6100664
11769;1300505
300234063047040;3301501
008648;4903010
300234061503340;2100579
300234063265910;4401634
16063;1900080
300234065761000;5501563
28164;2900255
63789900;1601530
73328;6100670
300234065704850;4101611
116352;3100514
116353;3100500
116350;2300984
63347460;5102524
116356;3300533
116357;3100511
116354;3100516
300234011472030;6400517
116358;3100518
116359;3300518
17352;4100619
60254;5903468
43006;3901642
19582;2900305
300597;7900338
154336;5904363
154337;5904192
154334;3901121
154335;5904068
64003;2901012
64002;2901007
66416870;6401817
300234063354010;1401513
300234063353040;1401511
64009;2901014
64008;2901013
71539;4900818
300234062883930;7100262
108368;2901989
60996480;2200924
62320770;3100733
300234065740220;6401572
300234063347940;1101500
33060;5900641
90295;1300572
90294;5100521
90297;3200728
90296;3200806
90291;5100835
90290;5100852
90293;5100532
90292;5100511
90299;3200708
90298;3200737
300234064709670;5601528
300234066331860;1401763
65619130;6102582
7948;4800622
7949;4800623
63789;3100500
63788;3100550
80388;1901450
80389;1901451
63781;5500915
63780;5500802
63783;5500616
63782;5500917
80382;3900744
63784;5500612
63787;3100535
63786;5500929
12209;3100911
12200;2200903
54146;7100572
90123;2100954
90122;2100961
90121;2100953
90120;2100957
90127;2100967
90126;2100965
90125;2100963
90124;2100956
90129;2100960
90128;2100962
300234063789900;1601530
63257;1500650
63256;5100921
63255;5200614
63254;5100888
63253;5100905
63252;5100901
63251;5200607
63250;5200598
300234066619920;5102645
10516;5900756
10517;3200620
63259;1500642
63258;1500654
54691;2100934
54690;2100922
54693;5100822
54692;2100965
54695;5100829
54694;5100827
54697;5100858
54696;5100830
300234065707770;7401502
54698;5100718
68240640;5401717
21407;69024
21400;3900715
8869;1700552
300234060335570;6201509
9817815;3200923
300234061511880;4400612
300234064837000;5401549
34032;2300915
26835;1900227
26836;1900228
26830;3900830
26831;1900226
300234067571260;6401752
300234063355050;1401518
9825490;3200823
79215;3300532
63948860;2201551
300234066316010;6402564
79211;1700915
158909;2902682
158908;2902681
34039;2300921
34038;3300653
300234067113280;1301573
63943720;1401666
300234063994900;4801616
300234065332410;5401651
54035;5900920
54034;5900919
54037;1900547
54036;1900546
54031;5900916
54030;5900915
54033;5900918
54032;5900917
300234065707190;1601601
54038;1900548
lovbio078d;6901659
300234062428050;6400973
300234012486100;6400520
300;3901187
34329;5100861
34328;5100854
34327;3200537
34326;5200815
34325;5100880
34324;5200811
34323;5100739
34322;5100740
34321;5100780
34320;5100779
300234064822440;1401548
145577;5500945
145574;5500943
145575;5500944
145572;6101668
145571;6101667
306;4901578
64738150;3401567
375954;5902473
307;4901579
300234065667790;2201568
55128;4100682
55129;1300516
300234062416650;2201516
55120;4100555
55121;4100557
55122;4100577
55123;4100624
55124;1300608
55125;4100556
55126;3100904
300234065431350;2101610
300234065705840;4101629
300234063944860;1401580
66412920;6202680
66333820;1501641
11026600;6400725
130421;2902112
130422;2902101
300234066317870;6102594
67119270;1301579
93580;4600618
93581;4600619
93582;4600620
23712;5900654
93585;4600921
93586;4600924
93587;4600930
300234064731950;3201615
66513060;6402516
90508;1400568
27008;49037
27007;49036
89618;5200716
300234067545130;5201680
300234062415640;2201505
300234064828360;1501589
3D77;4600005
55788;4900327
78928;5200807
3D72;4100012
11245370;4400691
78925;5100894
55785;3900498
55786;4900323
78926;5200810
55780;5904410
78920;4400894
55782;5901062
78922;4400896
115920;6901085
115921;6901217
115922;6901218
115923;6901219
115924;6901220
64524020;1501552
61502390;2200590
lovbio025c;6901518
63999460;1301525
32057;3100979
300234065714120;4401829
32054;3100976
32053;3100975
32052;3100974
32051;3100973
32050;3100972
300234066816280;5102678
66413730;6401795
300234011475040;4400613
300234062419670;2101503
300234062951200;4800529
13615630;5600507
55872;5901306
55873;5901307
55870;5901333
55871;5901334
300234011240440;6101563
27924;4400726
56781;2200902
56785;2100537
56787;2200539
300234065583220;5501597
63994590;5501517
06376;2300947
4012517480;7100512
63240410;5401500
300234066437470;6202630
17794;5901313
300234011915170;1500545
25719;7900018
21877;2100199
65316670;4401780
300234063357020;4401538
300234066210880;6202672
64019100;1301538
300234067773220;6903771
300234063661250;5301644
149990;2902999
149991;2903000
149992;2903001
66305430;6203540
022877;4902290
046948;3900837
56016_1;4200569
61505370;2200584
75098;5902192
75099;5902193
75096;5902190
75097;5902191
75094;5902177
75095;5902207
75092;4900863
75093;5902176
75090;5902174
75091;5902175
300234061763050;5600527
470999;3901958
57430;3900797
101986;1500615
101985;7100572
101984;5100539
101983;7100569
101982;3200719
101981;5100674
101980;5100662
57438;1900647
57439;5901102
36775;1901621
36772;4400501
36773;4400504
101989;4100615
101988;4100679
58964;1901306
300234013110200;6400516
18567;5906268
66710170;4101652
4012692810;3300698
66218830;4402537
300234063942710;4101572
83431;4400837
83430;4400835
83433;4400841
83432;4400838
83435;3300673
83434;4400843
83437;3300952
83436;7100626
83439;3300520
83438;7100627
14830;3300905
300234066414140;6401801
65709110;5401635
300234063940710;4401803
300234066319370;6102748
797;5905384
796;5905385
795;5905196
794;5905195
793;1400046
792;5905290
83389;5500932
83388;5500931
83387;5400548
83386;5500928
83385;5400547
83384;5500925
83383;5500924
83382;5400550
83381;5500916
83380;5500911
71571;1900780
71570;1900777
71573;1900779
71572;4901039
71575;1900802
71574;1900801
71577;3900705
71576;1900803
71579;4900847
71578;4900852
11023170;6200555
11787;1300509
42978;5903654
300234064877230;7201512
02822;41534
66023250;5601595
300234067174140;3401638
300234068055510;1401784
300234060215910;4100734
300234062429040;4601539
457_;5904586
34046;1300935
34047;4100566
34044;5100913
34045;3100919
34042;5100918
34040;2300962
34041;5100916
72211;1700525
72210;7100624
72213;3300568
72212;1700512
72215;1700509
72214;3300531
72217;3300677
34049;4100567
103396;6901049
9423513;1600938
9423512;1400908
9423511;1400906
9423510;5600901
9423516;5100916
9423514;5600913
9423519;5100530
9423518;5200661
41406;4400889
300234063342420;4601549
19577_1;4700601
45986;1100903
9815991;3200928
88298;1900972
300234068343550;4402645
63349480;1401658
300234064501650;1501609
88290;1900965
300234063945870;3201569
88292;1900967
88293;1900968
88294;1900969
65707760;7401501
88296;1900970
88297;1900971
34120;3200527
45980;4100856
300234063515550;4400505
300234063997390;1301518
720589;4902467
97931;5901990
97930;5901996
97933;2901051
97932;2901056
97935;2901667
300234063324700;4601530
300234013612160;6200597
65700850;3201681
65514730;6102759
39598;3100997
61506370;2200576
300234063731620;6501550
300234066343810;2501649
18752;5906292
300234067971320;4601792
46300;1100502
4012032240;4400726
63348750;1101506
300234061397970;4400886
71361;5100772
9525798;5400925
9525799;1600942
9525794;1400907
9525795;5300518
9525797;5400940
9525791;1600936
9525792;5600607
9525793;5600608
300234066891280;4801750
81819;3300889
81818;7100605
81815;2100985
81814;2100894
81817;3300888
81816;2100994
81811;2100921
81810;2100542
81813;2100539
81812;2100922
248167;3901891
72251;1700672
300234011543410;6300648
300234066335180;1601627
67971330;3101575
10350;2900160
65513720;3301573
66314850;4401892
300234066210850;6202671
300234062839800;5501601
61509390;5400554
9524448;5400907
300234065385680;4101650
64879070;5102672
9524442;3300951
6251;69004
9524440;5400933
9524447;5100652
9524445;5400922
70308;4100920
300234062836830 ;6101588
12835;2300940
70301;4100670
70302;4100671
70305;4100908
70304;4100904
70307;4100917
42997;5300597
300234010425090;1600535
42990;5903648
60354010;3201826
42992;1400904
66417910;6402539
64828410;1501593
42998;4100717
88562;4200558
838;5905729
70940;1400922
2444043;1500619
65318840;1401681
66430100;5401673
300234065709750;1601580
63717610;4400849
007571;4903265
300234066412120;4401894
007575;4903267
007578;3902235
300234065619540;1701590
300234011884900;4700580
300234065846540;1501646
65410250;1401689
66025220;1501667
164227;6102618
164226;6101641
164225;6101640
10826620;4400607
300234066837700;4401858
5248;2900116
300234063996740;2301528
5245;2900128
5244;2900127
5247;2900115
5246;2900129
5241;5902108
5240;2900130
5243;2900126
5242;2900125
300234066313020;4401876
300234066537140;4401856
16792_1;4400652
300234065512760;3301565
60075910;2300976
7282;3901105
385653;4901198
385652;4901183
300234065315870;3101548
45965;3300573
45964;1700689
45967;1700810
45966;1700687
45961;3300572
45960;1700685
45963;1700688
45962;1700684
17964;1900722
7284;3901107
45969;1700686
45968;1700909
300234065702850;5102610
4012728760;4400834
118567;5100629
118565;5100628
118564;5100716
118563;5100536
118562;5100667
118561;5100516
118560;5100657
300234011682410;4400766
300234065703450;3301550
118569;2902413
118568;5100630
300234065411660;1401708
9423557;4400907
300234060718060;5401758
83591;2200577
35934;5600503
65707190;1601601
62831750;5500901
300234064767660;5102568
300234064763560;1301556
300234068344240;4402668
71099;1300604
300234060175710;6400525
300234067873390;3201770
48874;4900507
48875;4900508
48876;4900509
48877;4900733
300234061502380;2200592
48871;4900504
48872;4900505
48873;4900506
lovbio063c;6901653
48878;4900734
48879;4900512
12468;5905332
300234065866330;6903258
127181;5100636
127180;5100635
12460;5905324
12461;5905323
12462;5905330
12463;5200651
7774;4100648
7773;4100647
7772;4100646
7770;5905441
63949880;4601660
82280;5500962
82282;5500963
metbio008d;6901183
65604910;5501547
34178_1;5600934
300234011024050;4400868
48039151037;4803915
300234066430300;1601633
182253;2903635
300234065417620;2101635
39234_1;4100603
9524496;1700660
19261;4100662
300534061804420;4801680
19265;4400771
83374;5500599
300234002236977;3300611
300234002236978;3300612
182255;2903637
64761560;3201588
300234060173710;4400547
63714570;2200651
65415700;3201657
46080;1901273
49058;2900158
305704;4901729
49055;2900155
49054;2900154
49057;2900157
49056;2900156
49051;2900151
49050;2900150
49053;2900153
49052;2900152
30714;2900898
2553;5905032
2554;5905031
2555;7900620
2556;5905033
008543;3901253
300234065513580;3301572
11470;5900144
11478;3900123
11479;2900222
98884;5300525
98886;1500673
98887;2200583
98881;5300605
98882;5300606
98883;5300607
lovbio043b;6901574
98888;1500675
98889;5200668
116143;4100613
116142;4100681
94132;1901602
116140;3100912
17149;4400616
116145;4100682
116144;4100924
94138;2200675
94139;2100926
116149;2100904
116148;4100668
52551;1900120
300234061161600;2601505
102511;2901338
102510;2901339
102513;2901307
102512;2901337
102515;2901312
102514;2901340
102517;2901316
102516;2901310
102519;2901324
102518;2901322
33842_1;3100539
3D63_1;4500005
911;5905429
300234061509380;5400553
33372;5901694
300234065711390;4301580
109343;5300520
92960;4100555
300234063948760;4401775
64216;2901031
64214;2901030
300034013112270;6400518
64213;2901029
64218;2901032
300234064527030;1501563
52783;4900604
64016410;1501509
63947900;4401763
300234065611590;6102562
272733;4901788
65417830;1401734
135810;3901503
9619170;5300902
9619171;5300523
9619176;1400551
57909;5100740
9619174;5300516
9619175;1400550
57904;1600563
57905;1600560
57906;7400545
57907;1600565
57900;1600557
57901;1600558
57902;1600559
57903;1600562
63567180;6102003
79089;1600641
79088;1500947
72059;4100943
72058;4400834
109428;4600762
34285;4901056
34286;4901063
34287;5900668
109424;4600588
109425;5600919
109426;4600906
79082;3300576
79085;1500944
79084;1500942
109422;4600907
109423;5600918
79188;2300677
300234066438970;6202639
63991890;5501508
83723_1;4800533
393;5905165
392;1901348
116272;4600919
78689;6300680
300234063476660;3201509
300234065703840;3101553
92882;4400939
300534060716640;2101806
396;4902149
92880;6200930
300234061519840;4400621
060261;4902507
8906651;5200883
92881;4400929
300234065569610;5501569
474A9036;4500135
63944340;1401654
145949;1300596
145943;3200695
145942;1500603
145941;3200627
145940;5100796
145947;1500604
145946;1300600
090037;4902512
1445;5100844
300234066318480;6102607
300234067207920;6203717
11814550;4400626
300234065749570;6203607
7703225;3200537
28619;6900099
7703222;5100815
28612;2900137
28610;2900136
28611;2900138
28616;6900097
28617;6900098
35620;4900587
61760050;5600952
32937;1400538
4012035240;4400724
300234066444880;7101564
32938;1400539
32939;1400530
61507340;2200578
63477670;3401507
300234064824050;3201546
136967;2901721
WHOI03;7900047
WHOI02;7900046
WHOI01;7900045
300234065606520;2301603
7646_1;2100522
65979;5903359
65974;5903355
65975;5903356
65976;5903357
65977;5903358
65971;5903389
65972;5903353
65973;5903354
25526;5100631
25525;5100630
199;5904280
198;5904279
195;3901152
194;3901151
197;3901154
196;3901153
191;3901148
190;5904273
193;3901150
192;3901149
515964;3901995
300234062445660;1501504
75289;1700682
300234066416970;6301546
300234067173200;3401635
67788_1;5500571
300234010307870;1600533
64871060;5401597
70549;7100661
70548;7100660
70543;7100651
70542;7100650
739260;2902232
70547;7100655
70546;7100654
70545;7100653
70544;7100652
10306870;1600531
71157;5200828
3740;5500629
300234064827500;5102565
046594;3901002
66419120;4301586
64872080;5401621
300234065589150;1401756
41267_1;4100267
146081;5904078
146080;5904080
66439260;1601653
37416;5300579
37417;5300583
60750060;4301595
37411;4400557
300234062856840;4601502
37413;4400884
37418;4600518
75113;3900697
75112;3900696
2236934;1500638
75110;5902202
75117;3900701
2236933;1500625
300234065803030;2301614
75114;3900698
75119;3900704
75118;3900703
113735;2300709
300234063345170;5102515
7711581;5100859
41338;1600525
41339;1400940
481510;1400603
41330;5100935
36062;5500618
41332;5100957
41334;5100962
41337;1400901
300234065512560;5501590
40069;1900216
40068;1900215
40063;1900210
40062;1900209
40061;1900208
40060;1900207
40067;1900214
40066;1900213
40065;1900212
40064;1900211
25803_1_2;5200815
300234060755420;1600651
57665;6900912
13616180;4400778
63041080;2301511
63944880;1401582
65310670;2101576
70891;5400858
70890;5400906
70893;5400918
70892;5400912
70895;5400913
70894;5400923
70897;5400922
70896;5400902
70899;1600960
70898;1600958
71009;7400542
11183;6900095
300234066434240;7401532
33919;5100525
33918;1500605
33911;1500508
33910;1500604
33913;1700563
33912;1500601
33915;7400901
33914;7400902
33917;1500611
33916;1500612
62959110;1500686
18675;6200518
9808131;2300962
62652110;3200700
300234010428350;4800726
71003;2300902
300234010429080;4700506
300524060382720;5501620
300234061518850;6400519
67275160;5102765
47598;5200526
300234067877180;4402607
47592;5200697
47593;2100576
47590;4700590
47591;2100908
47597;5200525
47594;2100577
47595;5200522
300234063229590;4601583
300234061872850;2300585
300234065580290;5401668
9525755;3200911
101534;1300588
83198;6900525
83197;6900524
101535;7100570
300234062957290;6401551
9421847;5600927
300234064500730;6301554
52102;3902398
65614160;3301555
300234063945480;1101516
300234060890090;4800779
141847;2902694
300234065417420;1701551
141844;2902692
118578;4300550
300234064012310;1501510
19460;2900302
64800080;5601530
88319;5903316
88318;5903315
63788420;1601527
300234068482590;4802549
88315;5903309
88314;1901433
88317;5903333
88316;5903332
88311;5903303
88310;5903302
300234064878060;5102654
88312;1901431
39070;1500626
39071;1500923
39072;3100992
39073;4100561
39074;6200724
39075;3200540
39076;1500633
39077;1300603
39078;3100993
300025010125530;4700508
9730683;5200806
300234010050130;5600935
65700950;1401722
154140;5904304
300234064809160;2101548
300234011918940;6400717
300234065513740;6102569
300234063944750;1401574
35497;2100543
43743;2300911
44045;1500617
43741;2300930
43740;2300925
43747;2300926
43745;4400778
43744;2300928
300234068249240;4601751
300234066417900;6301690
300234063991460;5201548
67876670;4101813
300234011546410;4100599
300234066914840;3301583
90422;3200825
90423;3200712
90420;3200705
90421;3200706
90426;3200807
300234063346460;1701505
90424;3200715
90425;3100709
90428;3200823
90429;3200718
300234065610540;6102542
300234067204900;6301679
68246680;4601711
300234066431360;2101614
300234063701990;5501531
67074;5902139
300234011026160;6200511
17435;5906016
17430;5900163
17431;5900164
63943590;2201542
300234065418780;4301564
300234060958430;4600589
38857;2300954
300234063896660;2301565
90398;5200816
90399;5100905
104132;1300522
142539;1901862
90390;5100851
90391;5100844
90392;5100853
90393;5100845
90394;5100849
90395;5100658
90396;5100660
90397;5200615
66382;3900518
142536;6901177
116465;2300972
63843670;3201524
142535;7900405
66571030;1701648
20127;1900289
300234061508360;2200571
022741;7900556
64823340;3401547
022742;4902523
20128;4901752
65815;5903387
022746;7900558
139588;2100955
300234066538030;1601658
300234062723350;5501524
10759040;6200508
007298;4902101
139759;2200616
139758;2200615
41073;3200702
41072;3200701
59746;6100844
300234060359560;4402659
41077;3200712
41076;3200711
41075;3200710
41074;3200703
41079;3200714
41078;3200713
59748;6100828
59749;6100846
72618;2200684
64734830;4601649
65818;5903369
13012860;4400612
66218710;4402529
300534060116330;4601823
14800;2900246
11873;4900147
54246;5300608
11877;4900149
11874;4900148
54245;5300607
11878;4900150
54249;5300902
008884;1902263
300234066038230;4802515
7722583;1700608
300234010406020;1400535
63356010;1401519
008882;1902262
860554;7900595
008883;4903400
68247970;5102755
66570340;1701645
20081;3200902
300234064508690;1301602
008881;1902261
64825420;2301592
4012549840;6200515
9808591;6200907
66431890;2101619
001556;4902368
29989;2900230
66831690;1601662
65416670;1701545
66415920;6301542
300234062885800;4601606
300234061851400;6901627
122685;3200871
29038;7900080
300234067875910;4601790
300234064505510;4101746
9730549;1400540
300234064825450;2301593
300234063258880;2301576
60604570;1600667
129812;2902594
129811;2902593
11097800;3100734
300234062418660;4401519
114379;7200826
300234063803150;3300955
42564;5100523
63042070;2301512
300234065518730;5201659
300234066218840;4402538
19790;2200904
60521290;5201697
29036;7900086
19796;6900088
319;5904289
318;5904288
269;3901180
19795;6900087
92808;3300584
92809;3100916
92806;3300688
92807;3300580
92804;3300964
92805;3300678
92802;3300666
95851;5500082
92800;6300569
92801;3300631
448;5904577
5315_1;4800617
300234011794240;4400604
300234062552760;4802652
9524406;5400902
42569;5100616
443;4901666
127228;1500645
127229;1300901
127226;1300902
127227;1500643
127224;1500642
127222;3200544
127223;3200545
127220;3200552
127221;3200530
300234066430110;5401674
300234064017240;3101509
65663770;5501564
110279;1300571
metbio012e;3901531
9619752;5100910
173487;2901252
300234010300940;1400539
9619756;5100669
9619754;5100666
300234064521070;1501546
63942950;2201536
66416780;6401812
300234010824590;6200506
300234010134070;4400673
82329;2100984
9524409;5400929
82322;2300904
82320;2300919
82321;4600916
82324;2100952
70345;5901957
300234065513260;3301566
2295;6500594
2294;6200598
51986;6900775
7700134;4300801
51984;6900773
7700136;5500902
7700131;4400902
51983;6900772
7700132;4400913
132911;2901640
51988;6900777
51989;6900778
27925_1;4400727
046754;3900839
300234065740710;1301610
300234063347470;5102525
10916;5900160
300234061761070;5600522
300234010058160;5600536
66417780;6301685
10918;5900229
6812;5903448
39;2902275
56524;5100963
15707;2300925
7703;5904260
300234064732250;3201618
300234064704680;4301501
13802460;4400780
008550;4902320
008551;4902330
300234063942560;1601570
008553;5905246
008554;5905247
60091;4900711
008556;5905238
008557;5905239
52183;4400615
008559;5905241
52181;4400761
52180;4400742
300234060177860;6400668
60099;5901218
52185;4400746
300234066305440;6203541
65251010;5501551
300234066316480;4301609
65256040;7101504
36;4900273
10304880;1400534
66415140;6301535
21316;3200637
21312;4300563
116266;3200738
116267;3200739
116264;5400932
116265;1500615
116262;2300680
116263;5400924
116260;5200913
63948940;2201558
22957;7100571
22956;7100572
116268;3400534
116269;5400947
53153;6900303
2743;3902138
66519050;6402533
300234065741760;6301558
300234067203360;5501733
114828;1100901
515173;4902438
278321;6903180
385952;4901181
300234065711050;4301574
114827;5200828
300234060476190;2300588
65920130;4201546
300234065310680;2101577
24140;6900102
11912500;6400734
300234064872090;1301539
300234065700110;3201671
11594590;1600543
300234063479530;1701516
64901830;3101517
65315930;3101550
39068_1;4100691
21074;56510
27419;2900755
4012165220;6200504
300234061611050;1300872
300234062420010;2300905
27417;2900756
67048;4900809
67049;3900584
67046;4900815
67047;4900816
67044;5901304
67045;4900844
67042;5901302
67043;5901303
65711060;4301575
67041;5901301
132552;2100853
132553;4600906
7720108;5200815
132551;2100580
132556;2100544
132557;4600538
300234067003010;1601700
300234061499010;1601535
132558;4600568
132559;4600581
109583;1400941
109582;1400544
109581;1400945
106552;4300571
106555;1300934
109586;1400567
65250050;5501549
67547720;1501671
109588;1400949
KQ0200062093;2101737
300234063666210;5601637
KQ0200062095;2101733
13806130;5500575
